"kind","name","type","icon","zones","location","note","info","link","worldOffsetY","worldOffsetZ","offsetX","offsetY","anchorBone"
"npc","Festering Wound","Ghost","Dialogue.png","Lower Jeuno|Special Event","","","","","","","","",""
"npc","Festive Moogle","Event Reward","Event.png","*Port Bastok|Bastok|San d'Oria|Windurst","","Notes:\nExchanges mog pells for a variety of items specific to each. Dispenses an event item for those that attended the Final Fantasy XI Fan Festival 2007 (Nomad Cap), Final Fantasy XI 5th Anniversary Fan Event in 2007 (Moogle Cap), the Final Fantasy XI Fan Festival 2006 (Moogle Rod), Harpsichord, and the Stuffed Chocobo. This NPC will now also dispense the Tidal Talisman. As of May 16th, also distributes Destrier Beret. As of the release of Seekers of Adoulin, also dispenses Chocobo Shirt. Those attending will get a registration code that must be associated with the account before starting the game, then you will be able to pick up your item from one of the listed Festive Moogles. The URL to log in to your square enix account is: https://secure.square-enix.com/account Log in to your account. At the bottom left is a button Select Services. Afterwards click FFXI. There will now appear a FFXI logo with 2 buttons to the right, 1 blue the other white. Click the blue button, it says Add a service account. Put in the registration code. Then hit the orange button. Click the character to give the item to. Click the orange button again. Keep on clicking till you can notice your done. Repeat for beret. Then if you were logged in on a second comp throughout this process log completely off. Log on, talk to the festive moogle and enjoy your items! * The Harpsichord item is available to those who purchased a [http://www.square-enix.co.jp/music/sem/page/ff11_piano/ Piano Collections FINAL FANTASY XI CD]. * The Stuffed Chocobo is only available to those who purchased a Chirping Chocobo Chick from the Square Enix online store. * The Tidal Talisman is only available to those who purchased the pendant of the same name from the Square Enix online store during the limited time it was on sale. * The Destrier Beret is obtainable for those who have bought and registered the Final Fantasy XI Ultimate Collection: Abyssea Edition, or the Final Fantasy XI Ultimate Collection: Seekers Edition. * The Chocobo Shirt is obtainable for those who purchased the Final Fantasy XI Ultimate Collection: Seekers Edition.","","","","","","",""
"npc","Fetchafox","Moblin Maze Mongers","GoalTracker.png","Ruhotz Silvermines","","Notes:\n* Lost his Goblin Die in the Well of Passage behind him. Asks you to retrieve it for him.","","","","","","",""
"npc","Fhaht Beablrucch","Chocobo Betting","VCSChocoboRacingAssociate.png","Chocobo Circuit","","Notes:\n* Takes bets for the chocobo races.","","","","","","",""
"npc","Fhara Mashuhba","Special Event","SpecialEventCoordinator.png","Lower Jeuno|Special Event","","","","","","","","",""
"npc","Fhe Maksojha","","","Nashmau","","Starts Quests:\n* Not Meant to Be","","","","","","",""
"npc","Fheli Lapatzuo","Adventurer's Assistant","AdventurersAssistant.png","Bibiki Bay|Outland","","Notes:\n* Provides information about the Manaclipper arrival times.","","","","","","",""
"npc","Fhelm Jobeizat","Records of Eminence","RecordsOfEminence.png","Jeuno|Windurst Woods","","Starts Quests:\n* Records of Eminence\n\nInvolved in Quests:\n* Records of Eminence: Tutorial\n* Teleports by Twilight\n* Shifty Shades of Prey\n\nNotes:\nCurrently the quest log states she is located in Windurst Waters, while she is actually in Windurst Woods.See Sparks of Eminence for a list of items, weapons, and armor available for purchase.","","","","","","",""
"npc","Fhu Madihmin","Cutscene NPC","Cutscene.png","Arrapago Reef|Cutscene","","Involved in Missions:\n* Aht Urhgan Mission 15: The Black Coffin\n* Aht Urhgan Mission 35: Legacy of the Lost\n\nNotes:\nSpectral Mithra that transports you to the Ashu Talif in Aht Urhgan Mission 15: Black Coffin","","","","","","",""
"npc","Fiaudie","","","San d'Oria (S)|Southern San d'Oria (S)","","","","","","","","",""
"npc","Fickblix","Goblin Informant","Dialogue.png","Cut scenes only|Cutscene|Jeuno","","Involved in Missions:\n* San d'Oria Mission 4-1: Magicite\n* Bastok Mission 4-1: Magicite\n* Windurst Mission 4-1: Magicite\n\nNotes:\nA kindly Goblin living in Jeuno, and a friend of Verena. Despite the animosity toward beastmen, he tries to help improve the community, even helping children grow a flower garden.","","","","","","",""
"npc","Field Musician Guard","Campaign Battle Ally","CampaignArbiter.png","Bastok (S)|Battle|Pashhow Marshlands (S)","","Notes:\n* Participates in offensive Campaign Battles in Pashhow Marshlands, following Sonia. *They attack twice per combat round and occasionally Double Attack. *They can use all Hand-to-Hand weaponskills up to Howling Fist.","","","","","","",""
"npc","Field Woundpatcher","Campaign Battle","CampaignArbiter.png","Bastok (S)|Bastok Markets (S), North Gustaberg (S), Grauberg (S), Pashhow Marshlands (S), Crawlers' Nest (S), Rolanberry Fields (S)|Battle","","Notes:\n:*Appears in Campaign battles along with another dispatched unit (except the 4th Legionnaire) in areas under Bastok's control; they never appear as a standalone unit. :*They will cast Blink, Phalanx, Stoneskin, Raise, and up to Protect IV, Shell IV, and Cure V on Campaign NPCs, anyone with Allied Tags on, and Beastmaster pets. Their spells seem to be on a timer, similar to Pixies. ::*The selection of spells they'll cast is dependent on conditions of the Republican Army of Bastok. Their capabilities can be augmented by doing the Cut and Cauterize (B) campaign ops. :*They will not attack unless attacked. When attacked, she'll draw her club and start attacking the aggressor. This will often happen in battles with monsters that use AoE attacks (such as Wrath of Gu'Dha). :*Has a finite MP pool, as of such will actually be seen in the Command/heal stance to recover MP and HP. You will often see them /heal after all Campaign mobs nearby are defeated and Campaign still continues because another wave is on the way. :*In the event that the unit they arrived with retreats, they will remain on the battlefield and not retreat, remaining to assist anyone nearby and to fight if attacked. :*Have low defence and HP compared to other Republican Army units, as of such they wont last long when attacked. :*Uses an ability called Goddess's Shield; this enables them to cast self-targeting spells like Blink and Phalanx on allied targets.","","","","","","",""
"npc","Fighting Ant, I.M.","Conquest Overseer","ConquestOverseer.png","Bastok|Outland|Valkurm Dunes","","Notes:\nAppears, when Zulkheim is under weekly conquest-control by Bastok ;Notes for characters only with Bastok as current Allegiance: :*Casts Signet :*Choice of setting Home Point for free :*Recharges Emperor Band, Empress Band or Chariot Band :*Accepts Zulkheim Supplies for finishing Supply Quest ;Notes for characters only without Bastok as current Allegiance: :*Choice of setting Home Point for a fee - higher prices for higher Allegiance Ranks (Rank 10: 5600 gil) For further information see Conquest Overseer.","","","","","","",""
"npc","Filchaflik","Moblin Maze Mongers","GoalTracker.png","Ghoyu's Reverie|Outland","","","","","","","","",""
"npc","Fina","Promenade Assistant","MissionNPC.png","Chocobo Circuit","","Notes:\n* Sign players' chocobos up for entry in Adventurer Races.","","","","","","",""
"npc","Finbarr","VCS Chocobo Trainer","VCSChocoboRacingAssociate.png","Jeuno|Upper Jeuno","","Notes:\nA member of the Vana'diel Chocobo Society. He provides matchmaking services for chocobos:","","","","","","",""
"npc","Findaflok","Moblin Maze Mongers","GoalTracker.png","Ruhotz Silvermines","","Notes:\nGoblin NPC that must be rescued in Moblin Maze Mongers Maze Voucher 05. Will cast PLD spells and uses Invincible when HP gets low.","","","","","","",""
"npc","Finene","","","Windurst|Windurst Walls","","","","","","","","",""
"npc","Finnela","","","Jeuno|Upper Jeuno","","","","","","","","",""
"npc","Finnigor","Dialogue NPC","Dialogue.png","Adoulin|Eastern Adoulin","","","","","","","","",""
"npc","Fish Eyes","Goldfish Scooping","Dialogue.png","Outland|South Gustaberg","","Notes:\nAppears, when the special event Sunbreeze Festival is active. :*Sells Super Scoops and buys items of characters :*Gives goldfish scooping points for trading special event catched fish :*Can give you a Goldfish Basket, but you lose all former accumulated goldfish scooping points :*Exchanges prizes for goldfish scooping points For detailed information on fish, prices and other things related to this event see Goldfish Scooping. ;Items sold: *Super Scoop 100gil","","","","","","",""
"npc","Fittesegat","Dialogue NPC","Dialogue.png","Northern San d'Oria","","","","","","","","",""
"npc","Fiva","Regional Vendor","RegionalVendor.png","Port San d'Oria|San d'Oria","","","","","","","","",""
"npc","Five Moons","Cutscene NPC","Cutscene.png","Bastok (S)|Bastok Markets (S) (Cutscene only)|Cutscene","","Involved in Quests:\n* Fires of Discontent\n* Light in the Darkness\n* Burden of Suspicion\n* Storm on the Horizon\n* Fire in the Hole\n* Quelling the Storm\n* Honor Under Fire\n* Beneath the Mask\n* What Price Loyalty\n\nNotes:\n* His galkan name is Galagg.","","","","","","",""
"npc","Five of Clubs","","","Port Windurst|Windurst","","","","","","","","",""
"npc","Five of Diamonds","","","Windurst|Windurst Walls","","","","","","","","",""
"npc","Five of Hearts","","","Windurst|Windurst Waters map = North|K-9","","","","","","","","",""
"npc","Five of Spades","Cardian","Dialogue.png","Buburimu Peninsula|Outland","","Involved in Quests:\n* A Greeting Cardian\n\nNotes:\nA Cardian, which learned one of three possible false greetings - ""GiMme?fIvE!"", ""HAnG?tEn, dOOd!"", or ""WASSuuuuuuP!?""","","","","","","",""
"npc","Flaco","Reputation","ReputationNPC.png","Bastok|Port Bastok","","","","","","","","",""
"npc","Flaco (A)","Reputation","ReputationNPC.png","Abyssea|Abyssea - Konschtat","","","","","","","","",""
"npc","Flame Giant","Campaign Battle","CampaignArbiter.png","Various|Windurst (S)","","Notes:\n* Appears during Campaign Battles as the avatar pet of Gariri. *Uses all of Ifrit's bloodpacts, favoring Meteor Strike. *Unlike normal avatars, it can be enhanced and healed like NPCs. *All of his melee attacks have additional effect: {{Fire|Fire Damage","","","","","","",""
"npc","Flame Walker","","","Kazham","","","","","","","","",""
"npc","Flandiace","","","Selbina","","","","","","","","",""
"npc","Flapano","Quest Giver","QuestGiver.png","Adoulin|Western Adoulin","","Starts Quests:\n* Exotic Delicacies\n\nInvolved in Quests:\n* All the Way to the Bank","","","","","","",""
"npc","Flapping Gums","Arena Announcer","BallistaReferee.png","Pankration|The Colosseum","","","","","","","","",""
"npc","Flaraflic","Moblin Maze Mongers","GoalTracker.png","Everbloom Hollow|Outland","","Notes:\n* Flaraflic transports players back to Lower Jeuno after completing a maze order.","","","","","","",""
"npc","Flasco-Rasco","Seasonal Event","Event.png","Lower Jeuno|Special Event","","","","","","","","",""
"npc","Flasco-Rasco, C.C.","Campaign","CampaignArbiter.png","La Vaule (S)|Windurst (S)","","Notes:\n* Windurst affiliated Campaign Arbiter. Present when Windurst has control of La Vaule (S). *Offers Campaign Information, Campaign Allied Tags, Teleportation. *Campaign Sword in front of name during Campaign.","","","","","","",""
"npc","Flaviria","Unity Leader","Dialogue.png","Adoulin|Cutscene","","Involved in Quests:\n* Vegetable Vegetable Crisis\n\nInvolved in Missions:\n* Undying Light","","","","","","",""
"npc","Fleuricette","Ionis","Dialogue.png","Adoulin|Western Adoulin","","Involved in Quests:\n* A Pioneer's Best (Imaginary) Friend\n\nNotes:\n*  Ionis is a beneficial Status Effect recognizing adventurers as an official participant in the Ulbukan pioneering effort. The application of the Signet, Sanction, Sigil, and Ionis effects are mutually exclusive and overwrite each other.","","","","","","",""
"npc","Flige","Chocobo Racing","VCSChocoboRacingAssociate.png","Chocobo Circuit","","Notes:\n* Will allow adventures back into the main circuit complex from the grandstand area.","","","","","","",""
"npc","Flit","Cutscene NPC","Cutscene.png","Cutscene|Various cutscenes, the Ashu Talif","","Involved in Missions:\n* Aht Urhgan Mission 15: The Black Coffin\n* Aht Urhgan Mission 22: Shield of Diplomacy\n* Aht Urhgan Mission 29: Puppet in Peril\n* Aht Urhgan Mission 30: Prevalence of Pirates\n* Aht Urhgan Mission 35: Legacy of the Lost\n* Aht Urhgan Mission 36: Gaze of the Saboteur\n* Aht Urhgan Mission 37: Path of Blood\n* The Battle of Xarcabard\n\nNotes:\n* A crafty imp in the employ of Prince Luzaf. *At the side of the Shadow Lord during the Crystal War.","","","","","","",""
"npc","Floralie","HELM Vendor","Merchant.png","Adoulin|Western Adoulin","","","","","","","","",""
"npc","Florencia","","","Windurst|Windurst Walls","","","","","","","","",""
"npc","Flying Axe, I.M.","Conquest Overseer","ConquestOverseer.png","Bastok|Port Bastok","","Notes:\n;Notes for characters only with Bastok as current Allegiance: :*Casts Signet :*Recharges Emperor Band, Empress Band or Chariot Band :*Accepts traded Crystals for filling up the Bastok Mission-Rank bar (the red bar at the character's profile) :*Sells items for Conquest Points (Items for Bastok) at certain conditions. It will be also possible to get some items of other Nations (Items for San d'Oria / Items for Windurst) at the guards, if your current Allegiance ranks higher at the weekly Conquest results (for further information see under the items articles) :*Starts Supply Run Missions and offers a list of already delivered supplies :*Starts an Expeditionary Force by giving an E.F. region insignia to you :*Explains the Conquest system by choosing some available questions. ;Notes for characters only without Bastok as current Allegiance: :*Doesn't offer any function For further information see Conquest Overseer.","","","","","","",""
"npc","Fo Mocorho","Weather Reporter","WeatherChecker.png","Bastok|Port Bastok","","Notes:\nChecks weather for the following locations: :*Valkurm Dunes :*Gustaberg :*Konschtat Highlands :*Pashhow Marshlands :*Rabao :*Eastern and Western Altepa Desert","","","","","","",""
